year,country,session,happiness_average
2019,CHN,74,5.5099225438238895
2019,CIV,74,5.491195488721805
2019,CMR,74,5.454034511092851
2019,COD,74,5.447518435395961
2019,COG,74,5.405827384815055
2019,COL,74,5.370466257668712
2019,COM,74,5.455975029726517
2019,CPV,74,5.562941176470588
2019,CRI,74,5.46966649563879
2019,CUB,74,5.408886663996796
2019,CYP,74,5.428097484276729
2019,CZE,74,5.462290268456376
2019,DEU,74,5.3745523138833
2019,DJI,74,5.433978798586573
2019,DMA,74,5.429063711911357
2019,DNK,74,5.520753384343731
2019,DOM,74,5.474685516445471
2019,DZA,74,5.431961195595176
2019,ECU,74,5.408703527168732
2019,EGY,74,5.430511739915714
2019,ERI,74,5.442394136807818
2019,ESP,74,5.437519230769231
2019,EST,74,5.51432919954904
2019,ETH,74,5.53617774566474
2019,EU,74,5.392765647743814
2019,FIN,74,5.463087136929461
2019,FJI,74,5.471643192488263
2019,FRA,74,5.465756490599821
2019,FSM,74,5.488978965819457
2019,GAB,74,5.421834490740741
2019,GBR,74,5.4686602357985
2019,GEO,74,5.443167701863355
2019,GHA,74,5.451431492842536
2019,GIN,74,5.560917186108638
2019,GMB,74,5.51251623931624
2019,GNB,74,5.464661989795919
2019,GNQ,74,5.456695137976347
2019,GRC,74,5.470555555555555
2019,GRD,74,5.453915171288744
2019,GTM,74,5.4344834307992205
2019,GUY,74,5.507692307692308
2019,HND,74,5.35811062771908
2019,HRV,74,5.517274535809018
2019,HTI,74,5.470518191841235
2019,HUN,74,5.472269849001461
2019,IDN,74,5.557314814814816
2019,IND,74,5.539944954128441
2019,IRL,74,5.46558367768595
2019,IRN,74,5.394977064220184
2019,IRQ,74,5.397384552513282
2019,ISL,74,5.512902055622733
2019,ISR,74,5.3674416135881104
2019,ITA,74,5.5108553230209285
2019,JAM,74,5.463047515019115
2019,JOR,74,5.503745892661556
2019,JPN,74,5.507477423239012
2019,KAZ,74,5.507507635919364
2019,KEN,74,5.551859931113663
2019,KGZ,74,5.491202820406471
2019,KHM,74,5.393137813211844
2019,KIR,74,5.524714828897339
2019,KNA,74,5.453300264550264
2019,KOR,74,5.522783251231528
2019,KWT,74,5.36497215592681
2019,LAO,74,5.528102409638555
2019,LBN,74,5.381377749029754
2019,LBR,74,5.455090425531915
2019,LBY,74,5.318106719367589
2019,LCA,74,5.44891979301423
2019,LIE,74,5.397340720221607
2019,LKA,74,5.390547159979155
2019,LSO,74,5.425956444967628
2019,LTU,74,5.458148148148148
2019,LUX,74,5.420298262864635
2019,LVA,74,5.5321875
2019,MAR,74,5.493321033210332
2019,MCO,74,5.473914157591287
2019,MDA,74,5.41078143593812
2019,MDG,74,5.470022383883604
2019,MDV,74,5.434366197183099
2019,MEX,74,5.476192358366272
2019,MHL,74,5.494699683877766
2019,MKD,74,5.512198731501058
2019,MLI,74,5.440191446028513
2019,MLT,74,5.49908736349454
2019,MMR,74,5.421704057279236
2019,MNE,74,5.440595677385345
2019,MNG,74,5.487005
2019,MOZ,74,5.487361930294906
2019,MRT,74,5.535584512285928
2019,MUS,74,5.416681222707424
2019,MWI,74,5.453473265576668
2019,MYS,74,5.322050508857896
2019,NAM,74,5.474286649214659
2019,NER,74,5.440345110928512
2019,NGA,74,5.477315123251167
2019,NIC,74,5.469701357466064
2019,NLD,74,5.515226652102677
2019,NOR,74,5.498232558139536
2019,NPL,74,5.464394240317775
2019,NRU,74,5.513328495403967
2019,NZL,74,5.436076458752515
2019,OMN,74,5.525449612403101
2019,PAK,74,5.321619924654667
2019,PAN,74,5.55772475027747
2019,PER,74,5.442510781025396
2019,PHL,74,5.330482497634815
2019,PLW,74,5.545793216630196
2019,PNG,74,5.576028119507908
2019,POL,74,5.448034376377259
2019,PRK,74,5.464918699186992
2019,PRT,74,5.49
2019,PRY,74,5.465273846153846
2019,PSE,74,5.390229400749063
2019,QAT,74,5.371153846153846
2019,ROU,74,5.475576923076923
2019,RUS,74,5.3483660377358495
2019,RWA,74,5.535551401869159
2019,SAU,74,5.260837438423646
2019,SDN,74,5.499252717391304
2019,SEN,74,5.467532110091743
2019,SGP,74,5.4749898580121705
2019,SLB,74,5.529956536275493
2019,SLE,74,5.539078726968175
2019,SLV,74,5.481830742659758
2019,SMR,74,5.44212311557789
2019,SOM,74,5.5088469264764965
2019,SRB,74,5.458959379278868
2019,SSD,74,5.517574974146846
2019,STP,74,5.455343642611684
2019,SUR,74,5.46690445026178
2019,SVK,74,5.440857719475278
2019,SVN,74,5.520859205776173
2019,SWE,74,5.513329639889197
2019,SWZ,74,5.509951113525258
2019,SYC,74,5.493058933582788
2019,SYR,74,5.295701584847313
2019,TCD,74,5.390819954128441
2019,TGO,74,5.440062965083
2019,THA,74,5.400246198406952
2019,TJK,74,5.469206819866568
2019,TKM,74,5.570732484076432
2019,TLS,74,5.5343129251700685
2019,TON,74,5.5141716417910445
2019,TTO,74,5.435600466381655
2019,TUN,74,5.4836562150056
2019,TUR,74,5.3941237709658765
2019,TUV,74,5.537177006260672
2019,TZA,74,5.491580901856764
2019,UGA,74,5.45279261777562
2019,UKR,74,5.348949249463903
2019,URY,74,5.414969558599696
2019,USA,74,5.522974238875878
2019,VAT,74,5.416317119393557
2019,VCT,74,5.380616221114636
2019,VEN,74,5.328743975903614
2019,VNM,74,5.536519410977242
2019,VUT,74,5.4975609756097565
2019,WSM,74,5.494021031547321
2019,YEM,74,5.376301369863014
2019,ZAF,74,5.503958041958042
2019,ZMB,74,5.464393837910248
2019,ZWE,74,5.478932038834951
